2026-05-11T00:20:26.825Z [[32minfo[39m] 🚀 Prova Monitor starting...
2026-05-11T00:20:26.827Z [[32minfo[39m] Config {"solanaRpc":"https://solana-devnet.g.alchemy.com/v2/pkf1MmFFP3jrtqw0BR7vCInGmCeUFwO7","proverMode":"local","cluster":"devnet"}
2026-05-11T00:23:04.019Z [[33mwarn[39m] Rule check failed {"ruleId":"0x7aa74b124159600ff6dc2c72a0a9ceeb6c0c73998e8a1c5a6cf035d345f7069f","error":"Error: could not coalesce error (error={ \"code\": 429, \"message\": \"Your app has exceeded its compute units per second capacity. If you have retries enabled, you can safely ignore this message. If not, check out https://docs.alchemy.com/reference/throughput\" }, payload={ \"id\": 1198, \"jsonrpc\": \"2.0\", \"method\": \"eth_getBalance\", \"params\": [ \"0x0101010101010101010101010101010101010101\", \"0xa53fed\" ] }, code=UNKNOWN_ERROR, version=6.16.0)"}
2026-05-11T00:23:04.019Z [[33mwarn[39m] Rule check failed {"ruleId":"0xf3266e9604e40f96d21f08b1d30e0c80ad1bb1f95be62568b5c57fd8e116128e","error":"Error: could not coalesce error (error={ \"code\": 429, \"message\": \"Your app has exceeded its compute units per second capacity. If you have retries enabled, you can safely ignore this message. If not, check out https://docs.alchemy.com/reference/throughput\" }, payload={ \"id\": 1199, \"jsonrpc\": \"2.0\", \"method\": \"eth_getBalance\", \"params\": [ \"0x0101010101010101010101010101010101010101\", \"0xa53fed\" ] }, code=UNKNOWN_ERROR, version=6.16.0)"}
2026-05-11T00:23:04.019Z [[33mwarn[39m] Rule check failed {"ruleId":"0x02eb2bfa13f28ca1b60920d188a0a938e283b5e6bf951723c286b22099f2afac","error":"Error: could not coalesce error (error={ \"code\": 429, \"message\": \"Your app has exceeded its compute units per second capacity. If you have retries enabled, you can safely ignore this message. If not, check out https://docs.alchemy.com/reference/throughput\" }, payload={ \"id\": 1200, \"jsonrpc\": \"2.0\", \"method\": \"eth_getBalance\", \"params\": [ \"0x0101010101010101010101010101010101010101\", \"0xa53fed\" ] }, code=UNKNOWN_ERROR, version=6.16.0)"}
2026-05-11T00:23:04.019Z [[33mwarn[39m] Rule check failed {"ruleId":"0xfaf926bde15aa170ebfe30235601861985b9aa682fc64cf27e43cea526246323","error":"Error: could not coalesce error (error={ \"code\": 429, \"message\": \"Your app has exceeded its compute units per second capacity. If you have retries enabled, you can safely ignore this message. If not, check out https://docs.alchemy.com/reference/throughput\" }, payload={ \"id\": 1201, \"jsonrpc\": \"2.0\", \"method\": \"eth_getBalance\", \"params\": [ \"0x0101010101010101010101010101010101010101\", \"0xa53fed\" ] }, code=UNKNOWN_ERROR, version=6.16.0)"}
2026-05-11T00:23:04.019Z [[33mwarn[39m] Rule check failed {"ruleId":"0xc6052d4e6afd7c37f4c71e225232f7167bcae5be5891fbf57477ddc02a745422","error":"Error: could not coalesce error (error={ \"code\": 429, \"message\": \"Your app has exceeded its compute units per second capacity. If you have retries enabled, you can safely ignore this message. If not, check out https://docs.alchemy.com/reference/throughput\" }, payload={ \"id\": 1202, \"jsonrpc\": \"2.0\", \"method\": \"eth_getBalance\", \"params\": [ \"0x0101010101010101010101010101010101010101\", \"0xa53fed\" ] }, code=UNKNOWN_ERROR, version=6.16.0)"}
2026-05-11T00:23:04.019Z [[33mwarn[39m] Rule check failed {"ruleId":"0x9c05dd152ec5537578234a38e8fdecd267c3843528ad6cd31c1e7a92aeaea934","error":"Error: could not coalesce error (error={ \"code\": 429, \"message\": \"Your app has exceeded its compute units per second capacity. If you have retries enabled, you can safely ignore this message. If not, check out https://docs.alchemy.com/reference/throughput\" }, payload={ \"id\": 1203, \"jsonrpc\": \"2.0\", \"method\": \"eth_getBalance\", \"params\": [ \"0x0101010101010101010101010101010101010101\", \"0xa53fed\" ] }, code=UNKNOWN_ERROR, version=6.16.0)"}
2026-05-11T00:23:04.019Z [[33mwarn[39m] Rule check failed {"ruleId":"0xcce06fcc74bd9833c6e61a227afcfbdba5959e98b2c151987f68bd4aae1028c2","error":"Error: could not coalesce error (error={ \"code\": 429, \"message\": \"Your app has exceeded its compute units per second capacity. If you have retries enabled, you can safely ignore this message. If not, check out https://docs.alchemy.com/reference/throughput\" }, payload={ \"id\": 1204, \"jsonrpc\": \"2.0\", \"method\": \"eth_getBalance\", \"params\": [ \"0x0101010101010101010101010101010101010101\", \"0xa53fed\" ] }, code=UNKNOWN_ERROR, version=6.16.0)"}
2026-05-11T00:23:04.019Z [[33mwarn[39m] Rule check failed {"ruleId":"0x9d2fbeffe6d5d207e427fc3128dc8b1520419b36d420510a6987d5b2752efd64","error":"Error: could not coalesce error (error={ \"code\": 429, \"message\": \"Your app has exceeded its compute units per second capacity. If you have retries enabled, you can safely ignore this message. If not, check out https://docs.alchemy.com/reference/throughput\" }, payload={ \"id\": 1205, \"jsonrpc\": \"2.0\", \"method\": \"eth_getBalance\", \"params\": [ \"0x0101010101010101010101010101010101010101\", \"0xa53fed\" ] }, code=UNKNOWN_ERROR, version=6.16.0)"}
2026-05-11T00:23:04.019Z [[33mwarn[39m] Rule check failed {"ruleId":"0x3bdf887d7b82affcf394ded2ee1684e4d9890240a90f364e8dc40d1d85b02885","error":"Error: could not coalesce error (error={ \"code\": 429, \"message\": \"Your app has exceeded its compute units per second capacity. If you have retries enabled, you can safely ignore this message. If not, check out https://docs.alchemy.com/reference/throughput\" }, payload={ \"id\": 1206, \"jsonrpc\": \"2.0\", \"method\": \"eth_getBalance\", \"params\": [ \"0x0101010101010101010101010101010101010101\", \"0xa53fed\" ] }, code=UNKNOWN_ERROR, version=6.16.0)"}
2026-05-11T00:23:04.020Z [[33mwarn[39m] Rule check failed {"ruleId":"0x20be4cfeffea84f0bf34c03f6a0fe0990ddee2bfb7b5f11f740c4d6daa086858","error":"Error: could not coalesce error (error={ \"code\": 429, \"message\": \"Your app has exceeded its compute units per second capacity. If you have retries enabled, you can safely ignore this message. If not, check out https://docs.alchemy.com/reference/throughput\" }, payload={ \"id\": 1207, \"jsonrpc\": \"2.0\", \"method\": \"eth_getBalance\", \"params\": [ \"0x0101010101010101010101010101010101010101\", \"0xa53fed\" ] }, code=UNKNOWN_ERROR, version=6.16.0)"}
2026-05-11T00:23:04.020Z [[33mwarn[39m] Rule check failed {"ruleId":"0x925fefb4055d21f3c2910548e4f3376afe71af1e28846d5706e405eddd76e0aa","error":"Error: could not coalesce error (error={ \"code\": 429, \"message\": \"Your app has exceeded its compute units per second capacity. If you have retries enabled, you can safely ignore this message. If not, check out https://docs.alchemy.com/reference/throughput\" }, payload={ \"id\": 1208, \"jsonrpc\": \"2.0\", \"method\": \"eth_getBalance\", \"params\": [ \"0x0101010101010101010101010101010101010101\", \"0xa53fed\" ] }, code=UNKNOWN_ERROR, version=6.16.0)"}
2026-05-11T00:23:04.020Z [[33mwarn[39m] Rule check failed {"ruleId":"0x4a324035ff9d13c04056e8921a237f79e5efebd1f1f8df92e2c546377f62d8a0","error":"Error: could not coalesce error (error={ \"code\": 429, \"message\": \"Your app has exceeded its compute units per second capacity. If you have retries enabled, you can safely ignore this message. If not, check out https://docs.alchemy.com/reference/throughput\" }, payload={ \"id\": 1209, \"jsonrpc\": \"2.0\", \"method\": \"eth_getBalance\", \"params\": [ \"0x0101010101010101010101010101010101010101\", \"0xa53fed\" ] }, code=UNKNOWN_ERROR, version=6.16.0)"}
2026-05-11T00:23:04.020Z [[33mwarn[39m] Rule check failed {"ruleId":"0x759fe03777eca302103c0203117b934a6620f3cb214af8e0a1f8be2c195c85b6","error":"Error: could not coalesce error (error={ \"code\": 429, \"message\": \"Your app has exceeded its compute units per second capacity. If you have retries enabled, you can safely ignore this message. If not, check out https://docs.alchemy.com/reference/throughput\" }, payload={ \"id\": 1210, \"jsonrpc\": \"2.0\", \"method\": \"eth_getBalance\", \"params\": [ \"0x0101010101010101010101010101010101010101\", \"0xa53fed\" ] }, code=UNKNOWN_ERROR, version=6.16.0)"}
2026-05-11T00:23:04.020Z [[33mwarn[39m] Rule check failed {"ruleId":"0xc6e3a76b8bca92e3f0266979890d98eddf47392dfee93c2537f0b598180a05d1","error":"Error: could not coalesce error (error={ \"code\": 429, \"message\": \"Your app has exceeded its compute units per second capacity. If you have retries enabled, you can safely ignore this message. If not, check out https://docs.alchemy.com/reference/throughput\" }, payload={ \"id\": 1211, \"jsonrpc\": \"2.0\", \"method\": \"eth_getBalance\", \"params\": [ \"0x0101010101010101010101010101010101010101\", \"0xa53fed\" ] }, code=UNKNOWN_ERROR, version=6.16.0)"}
2026-05-11T00:23:04.020Z [[33mwarn[39m] Rule check failed {"ruleId":"0x155a414c9ad553d04f4cc6a8ce446efce9a277556bb80f7d30e3fecbcd81beff","error":"Error: could not coalesce error (error={ \"code\": 429, \"message\": \"Your app has exceeded its compute units per second capacity. If you have retries enabled, you can safely ignore this message. If not, check out https://docs.alchemy.com/reference/throughput\" }, payload={ \"id\": 1212, \"jsonrpc\": \"2.0\", \"method\": \"eth_getBalance\", \"params\": [ \"0x0101010101010101010101010101010101010101\", \"0xa53fed\" ] }, code=UNKNOWN_ERROR, version=6.16.0)"}
2026-05-11T00:23:04.020Z [[33mwarn[39m] Rule check failed {"ruleId":"0x7a5daf191469f1cd64544be6b1591f72af16879e5bebb12881ee06cc1dbbf2ac","error":"Error: could not coalesce error (error={ \"code\": 429, \"message\": \"Your app has exceeded its compute units per second capacity. If you have retries enabled, you can safely ignore this message. If not, check out https://docs.alchemy.com/reference/throughput\" }, payload={ \"id\": 1213, \"jsonrpc\": \"2.0\", \"method\": \"eth_getBalance\", \"params\": [ \"0x0101010101010101010101010101010101010101\", \"0xa53fed\" ] }, code=UNKNOWN_ERROR, version=6.16.0)"}
2026-05-11T00:23:04.020Z [[33mwarn[39m] Rule check failed {"ruleId":"0xe523a07700a0262c45ebcfcb815013eaad0b465563cfc6c59c41e68372799624","error":"Error: could not coalesce error (error={ \"code\": 429, \"message\": \"Your app has exceeded its compute units per second capacity. If you have retries enabled, you can safely ignore this message. If not, check out https://docs.alchemy.com/reference/throughput\" }, payload={ \"id\": 1214, \"jsonrpc\": \"2.0\", \"method\": \"eth_getBalance\", \"params\": [ \"0x0101010101010101010101010101010101010101\", \"0xa53fed\" ] }, code=UNKNOWN_ERROR, version=6.16.0)"}
2026-05-11T00:23:04.020Z [[33mwarn[39m] Rule check failed {"ruleId":"0xd5c55d9ba952124a14f066ccc0504369d1189798b21ada927b09a1a28285e104","error":"Error: could not coalesce error (error={ \"code\": 429, \"message\": \"Your app has exceeded its compute units per second capacity. If you have retries enabled, you can safely ignore this message. If not, check out https://docs.alchemy.com/reference/throughput\" }, payload={ \"id\": 1215, \"jsonrpc\": \"2.0\", \"method\": \"eth_getBalance\", \"params\": [ \"0x0101010101010101010101010101010101010101\", \"0xa53fed\" ] }, code=UNKNOWN_ERROR, version=6.16.0)"}
2026-05-11T00:23:04.020Z [[33mwarn[39m] Rule check failed {"ruleId":"0xf780a8e895293721d78e6341db54a7d8a14bac6a035e9775ab278143a9d377d6","error":"Error: could not coalesce error (error={ \"code\": 429, \"message\": \"Your app has exceeded its compute units per second capacity. If you have retries enabled, you can safely ignore this message. If not, check out https://docs.alchemy.com/reference/throughput\" }, payload={ \"id\": 1216, \"jsonrpc\": \"2.0\", \"method\": \"eth_getBalance\", \"params\": [ \"0x0101010101010101010101010101010101010101\", \"0xa53fed\" ] }, code=UNKNOWN_ERROR, version=6.16.0)"}
2026-05-11T00:23:04.021Z [[33mwarn[39m] Rule check failed {"ruleId":"0xc36c6e55103f5a0edf6d9a47a03180f113828a8e955ce6ba197c7fe81e06f16a","error":"Error: could not coalesce error (error={ \"code\": 429, \"message\": \"Your app has exceeded its compute units per second capacity. If you have retries enabled, you can safely ignore this message. If not, check out https://docs.alchemy.com/reference/throughput\" }, payload={ \"id\": 1217, \"jsonrpc\": \"2.0\", \"method\": \"eth_getBalance\", \"params\": [ \"0x0101010101010101010101010101010101010101\", \"0xa53fed\" ] }, code=UNKNOWN_ERROR, version=6.16.0)"}
2026-05-11T00:23:04.021Z [[33mwarn[39m] Rule check failed {"ruleId":"0x8dd8bef45c3130771e9db87c347af0a51c1a90d80dd25248df5132f48a3991ad","error":"Error: could not coalesce error (error={ \"code\": 429, \"message\": \"Your app has exceeded its compute units per second capacity. If you have retries enabled, you can safely ignore this message. If not, check out https://docs.alchemy.com/reference/throughput\" }, payload={ \"id\": 1218, \"jsonrpc\": \"2.0\", \"method\": \"eth_getBalance\", \"params\": [ \"0x0101010101010101010101010101010101010101\", \"0xa53fed\" ] }, code=UNKNOWN_ERROR, version=6.16.0)"}
2026-05-11T00:23:04.023Z [[33mwarn[39m] Rule check failed {"ruleId":"0x2fe6325fc95a71380ab2ee9e9267c58a0176786d55a6e4c89c7c11fdc67896ab","error":"Error: could not coalesce error (error={ \"code\": 429, \"message\": \"Your app has exceeded its compute units per second capacity. If you have retries enabled, you can safely ignore this message. If not, check out https://docs.alchemy.com/reference/throughput\" }, payload={ \"id\": 1219, \"jsonrpc\": \"2.0\", \"method\": \"eth_getBalance\", \"params\": [ \"0x0101010101010101010101010101010101010101\", \"0xa53fed\" ] }, code=UNKNOWN_ERROR, version=6.16.0)"}
2026-05-11T00:23:04.023Z [[33mwarn[39m] Rule check failed {"ruleId":"0xb77f8a22f1c9b51914ebb598ecbb60bf5112e9c149c38c0ddec172b08a2d801f","error":"Error: could not coalesce error (error={ \"code\": 429, \"message\": \"Your app has exceeded its compute units per second capacity. If you have retries enabled, you can safely ignore this message. If not, check out https://docs.alchemy.com/reference/throughput\" }, payload={ \"id\": 1220, \"jsonrpc\": \"2.0\", \"method\": \"eth_getBalance\", \"params\": [ \"0x0101010101010101010101010101010101010101\", \"0xa53fed\" ] }, code=UNKNOWN_ERROR, version=6.16.0)"}
2026-05-11T00:23:04.024Z [[33mwarn[39m] Rule check failed {"ruleId":"0x9c480d050515fad04ae445073f651d2fb84ab5e19466052083520e62d8e7c266","error":"Error: could not coalesce error (error={ \"code\": 429, \"message\": \"Your app has exceeded its compute units per second capacity. If you have retries enabled, you can safely ignore this message. If not, check out https://docs.alchemy.com/reference/throughput\" }, payload={ \"id\": 1221, \"jsonrpc\": \"2.0\", \"method\": \"eth_getBalance\", \"params\": [ \"0x0101010101010101010101010101010101010101\", \"0xa53fed\" ] }, code=UNKNOWN_ERROR, version=6.16.0)"}
2026-05-11T00:23:04.024Z [[33mwarn[39m] Rule check failed {"ruleId":"0x054541d7e4311c72e2d0569584159c9e1c8aa77e44784f661e2fc5f4b27d4ad4","error":"Error: could not coalesce error (error={ \"code\": 429, \"message\": \"Your app has exceeded its compute units per second capacity. If you have retries enabled, you can safely ignore this message. If not, check out https://docs.alchemy.com/reference/throughput\" }, payload={ \"id\": 1222, \"jsonrpc\": \"2.0\", \"method\": \"eth_getBalance\", \"params\": [ \"0x0101010101010101010101010101010101010101\", \"0xa53fed\" ] }, code=UNKNOWN_ERROR, version=6.16.0)"}
2026-05-11T00:23:04.024Z [[33mwarn[39m] Rule check failed {"ruleId":"0x53e666c5f94e9cf1f9930b9cd4204da6711be4fb6c9875f99234f4c84daf4f1e","error":"Error: could not coalesce error (error={ \"code\": 429, \"message\": \"Your app has exceeded its compute units per second capacity. If you have retries enabled, you can safely ignore this message. If not, check out https://docs.alchemy.com/reference/throughput\" }, payload={ \"id\": 1223, \"jsonrpc\": \"2.0\", \"method\": \"eth_getBalance\", \"params\": [ \"0x0101010101010101010101010101010101010101\", \"0xa53fed\" ] }, code=UNKNOWN_ERROR, version=6.16.0)"}
2026-05-11T00:23:04.024Z [[33mwarn[39m] Rule check failed {"ruleId":"0xdaa63456427b59fa09a55b85513261a8c372ea0f6b8a8553121887c27cc569f9","error":"Error: could not coalesce error (error={ \"code\": 429, \"message\": \"Your app has exceeded its compute units per second capacity. If you have retries enabled, you can safely ignore this message. If not, check out https://docs.alchemy.com/reference/throughput\" }, payload={ \"id\": 1224, \"jsonrpc\": \"2.0\", \"method\": \"eth_getBalance\", \"params\": [ \"0x0101010101010101010101010101010101010101\", \"0xa53fed\" ] }, code=UNKNOWN_ERROR, version=6.16.0)"}
